paper_id,class_id,is_train
308,1,0
309,6,1
310,6,1
311,0,0
312,3,0
313,2,0
314,5,1
315,5,0
316,5,0
317,5,0
318,2,0
319,5,0
320,5,1
321,5,0
322,4,0
323,1,0
324,1,0
325,1,1
326,0,1
327,2,1
328,6,1
329,6,0
330,4,1
331,4,0
332,4,1
333,4,0
334,1,0
335,4,1
336,1,0
337,6,0
338,6,1
339,6,0
340,2,0
341,2,0
342,3,0
343,4,0
344,2,0
345,3,1
346,5,1
347,5,1
348,5,0
349,2,0
350,1,1
351,0,0
352,0,1
353,4,0
354,3,0
355,6,1
356,4,0
357,4,0
358,6,1
359,4,0
360,4,0
361,4,1
362,4,1
363,2,1
364,4,0
365,5,0
366,5,1
367,2,0
368,1,1
369,6,0
370,6,0
371,6,0
372,2,0
373,3,0
374,2,1
375,1,1
376,6,0
377,5,0
378,1,0
379,2,0
380,6,0
381,6,1
382,6,0
383,3,1
384,6,0
385,6,0
386,6,0
387,6,1
388,2,0
389,6,1
390,6,0
391,2,0
392,2,0
393,3,0
394,2,0
395,2,0
396,6,1
397,2,1
398,2,1
399,2,0
400,6,0
401,6,1
402,6,1
403,5,1
404,6,0
405,2,0
406,2,0
407,6,1
408,2,0
409,4,0
410,1,0
411,2,0
412,4,0
413,1,1
414,1,0
415,5,0
416,1,0
417,6,1
418,4,0
419,4,0
420,1,1
421,1,0
422,1,1
423,0,1
424,1,0
425,1,0
426,1,0
427,1,0
428,1,1
429,1,0
430,4,0
431,2,0
432,1,0
433,1,1
434,1,0
435,1,0
436,1,0
437,1,0
438,1,1
439,1,0
440,2,1
441,2,0
442,2,0
443,2,0
444,2,0
445,0,0
446,5,0
447,5,0
448,6,1
449,6,1
450,5,0
451,5,0
452,6,0
453,2,0
454,2,1
455,2,0
456,6,0
457,6,0
458,6,0
459,2,0
460,4,0
461,6,0
462,6,0
463,6,1
464,6,1
465,5,1
466,5,0
467,5,0
468,6,0
469,5,0
470,6,0
471,6,0
472,6,1
473,2,0
474,2,0
475,6,0
476,5,0
477,1,0
478,1,1
479,5,0
480,4,0
481,4,0
482,2,0
483,6,0
484,6,1
485,6,0
486,0,0
487,0,0
488,0,1
489,5,1
490,6,0
491,6,0
492,6,0
493,6,0
494,6,1
495,6,1
496,6,1
497,2,0
498,0,1
499,4,1
500,6,0
501,6,0
502,4,0
503,5,0
504,6,0
505,1,0
506,2,1
507,1,1
508,6,1
509,5,1
510,5,1
511,2,1
512,6,1
513,5,1
514,1,1
515,4,0
516,5,0
517,4,0
518,2,0
519,5,0
520,5,1
521,5,1
522,3,0
523,3,0
524,0,0
525,1,0
526,5,1
527,2,0
528,6,0
529,4,0
530,4,0
531,4,0
532,4,1
533,4,1
534,5,0
535,3,1
536,4,1
537,4,1
538,5,1
539,6,1
540,6,0
541,1,0
542,0,1
543,5,1
544,6,0
545,2,1
546,5,0
547,6,0
548,6,1
549,2,0
550,5,1
551,5,1
552,6,0
553,4,1
554,6,0
555,4,0
556,2,0
557,0,1
558,1,0
559,6,0
560,2,1
561,2,0
562,2,0
563,6,0
564,0,0
565,6,1
566,6,0
567,6,0
568,6,1
569,2,1
570,5,0
571,0,0
572,0,1
573,6,0
574,5,0
575,2,0
576,2,1
577,2,0
578,6,0
579,6,0
580,0,0
581,1,1
582,0,0
583,0,0
584,6,0
585,3,0
586,5,1
587,2,0
588,3,1
589,2,1
590,2,0
591,2,0
592,6,0
593,2,0
594,6,1
595,4,1
596,6,1
597,4,0
598,4,0
599,1,1
600,2,0
601,3,0
602,6,1
603,6,1
604,1,0
605,0,0
606,1,1
607,0,0
608,6,0
609,2,0
610,5,1
611,5,1
612,2,1
613,3,0
614,3,1
615,3,0
616,3,0
617,5,1
618,5,0
619,6,1
620,2,0
621,0,1
622,6,0
623,4,0
624,5,1
625,5,1
626,5,1
627,2,0
628,6,1
629,2,0
630,2,1
631,5,0
632,3,0
633,6,1
634,6,1
635,6,0
636,6,1
637,5,1
638,2,0
639,3,1
640,2,1
641,2,1
642,0,0
643,0,0
644,0,0
645,4,0
646,2,1
647,3,1
648,4,0
649,4,1
650,1,0
651,0,0
652,0,0
653,0,1
654,4,0
655,1,0
656,0,1
657,0,1
658,2,0
659,3,0
660,2,0
661,6,1
662,2,0
663,3,0
664,4,0
665,0,0
666,4,0
667,1,1
668,6,0
669,0,1
670,2,0
671,4,0
672,2,0
673,0,0
674,6,1
675,6,0
676,6,1
677,6,1
678,6,0
679,6,0
680,4,0
681,0,0
682,0,0
683,0,0
684,3,1
685,2,1
686,0,0
687,6,0
688,1,0
689,4,1
690,5,0
691,3,1
692,0,0
693,6,0
694,4,0
695,4,0
696,2,1
697,6,1
698,4,1
699,0,0
700,4,1
701,6,0
702,3,0
703,4,0
704,2,0
705,1,1
706,1,1
707,5,0
708,5,1
709,6,1
710,2,1
711,2,1
712,0,1
713,0,1
714,0,0
715,2,1
716,3,1
717,2,0
718,3,1
719,5,1
720,0,0
721,1,1
722,6,0
723,6,0
724,6,1
725,6,1
726,6,0
727,6,0
728,2,1
729,5,1
730,4,1
731,4,1
732,6,1
733,3,0
734,2,0
735,2,0
736,6,1
737,0,1
738,0,0
739,6,0
740,2,1
741,6,1
742,6,0
743,4,0
744,4,1
745,4,0
746,1,1
747,0,0
748,6,0
749,5,0
750,6,0
751,6,1
752,6,0
753,1,0
754,3,1
755,3,0
756,5,0
757,5,1
758,5,0
759,4,0
760,4,0
761,6,0
762,4,1
763,6,1
764,5,0
765,5,0
766,2,0
767,5,0
768,5,1
769,5,0
770,6,0
771,4,1
772,4,0
773,6,0
774,1,0
775,6,0
776,1,1
777,1,0
778,6,1
779,3,0
780,3,1
781,6,1
782,2,0
783,2,1
784,5,0
785,2,0
786,6,0
787,4,0
788,4,0
789,6,0
790,0,1
791,6,1
792,6,0
793,6,0
794,6,0
795,6,0
796,2,0
797,5,1
798,6,1
799,6,1
800,6,0
801,1,1
802,4,1
803,4,0
804,0,1
805,0,1
806,0,0
807,4,0
808,4,1
809,0,0
810,4,0
811,3,0
812,0,1
813,6,0
814,6,1
815,6,0
816,5,1
817,0,0
818,2,0
819,6,0
820,6,0
821,6,1
822,0,0
823,6,1
824,2,0
825,3,1
826,2,0
827,1,0
828,2,0
829,6,1
830,0,1
831,0,0
832,6,0
833,5,1
834,5,0
835,4,1
836,4,1
837,5,1
838,2,0
839,5,1
840,6,1
841,6,0
842,5,0
843,5,0
844,4,0
845,4,0
846,1,0
847,6,0
848,5,0
849,2,0
850,6,1
851,1,0
852,6,0
853,2,1
854,3,0
855,6,0
856,3,0
857,0,1
858,0,0
859,5,0
860,6,0
861,4,1
862,4,0
863,2,1
864,1,0
865,1,1
866,1,0
867,1,0
868,1,0
869,1,1
870,1,1
871,4,0
872,2,0
873,5,0
874,6,0
875,0,0
876,0,1
877,0,1
878,2,0
879,0,0
880,0,0
881,4,0
882,0,0
883,0,0
884,6,1
885,6,0
886,6,0
887,6,0
888,4,0
889,0,0
890,6,1
891,4,0
892,4,1
893,2,0
894,2,1
895,3,1
896,2,0
897,2,0
898,0,1
899,2,0
900,2,0
901,2,0
902,6,0
903,6,1
904,6,0
905,6,1
906,0,1
907,4,1
908,4,0
909,4,1
910,5,0
911,5,1
912,2,1
913,2,0
914,6,1
915,6,0
916,5,0
917,5,0
918,2,1
919,2,1
920,2,1
921,6,1
922,0,0
923,5,0
924,5,1
925,5,1
926,5,0
927,5,1
928,0,0
929,4,0
930,4,1
931,4,0
932,4,1
933,5,0
934,2,0
935,4,0
936,4,0
937,4,0
938,4,0
939,5,1
940,1,0
941,6,1
942,6,1
943,2,0
944,3,1
945,3,1
946,3,1
947,6,0
948,2,1
949,0,0
950,0,0
951,0,0
952,5,0
953,0,0
954,0,0
955,4,0
956,1,0
957,1,1
958,1,0
959,6,1
960,6,1
961,6,0
962,1,0
963,1,0
964,5,1
965,6,0
966,6,1
967,0,1
968,6,0
969,6,1
970,6,1
971,4,1
972,6,1
973,6,1
974,6,1
975,6,1
976,6,0
977,1,0
978,6,0
979,6,0
980,2,1
981,6,1
982,5,0
983,6,1
984,5,0
985,4,0
986,4,0
987,5,0
988,5,0
989,5,1
990,5,0
991,5,0
992,0,0
993,6,0
994,2,0
995,2,0
996,4,1
997,0,1
998,4,0
999,4,1
1000,6,0
1001,4,1
1002,5,0
1003,5,1
1004,6,1
1005,6,0
1006,6,0
1007,6,1
1008,6,0
1009,6,0
1010,0,1
1011,2,1
1012,6,1
1013,6,1
1014,6,1
1015,6,0
1016,6,1
1017,3,1
1018,2,1
1019,2,1
1020,1,0
1021,0,1
1022,0,0
1023,5,1
1024,5,0
1025,5,0
1026,5,1
1027,5,0
1028,1,0
1029,6,1
1030,3,1
1031,3,1
1032,4,1
1033,1,1
1034,3,0
1035,2,1
1036,3,0
1037,5,0
1038,3,0
1039,3,0
1040,2,1
1041,5,1
1042,5,0
1043,5,1
1044,3,0
1045,6,0
1046,6,1
1047,6,0
1048,2,1
1049,6,1
1050,6,0
1051,6,0
1052,0,0
1053,0,0
1054,0,0
1055,6,0
1056,4,0
1057,5,1
1058,4,0
1059,5,1
1060,6,0
1061,6,0
1062,0,0
1063,2,1
1064,6,0
1065,4,1
1066,0,0
1067,6,1
1068,6,0
1069,4,1
1070,3,0
1071,1,1
1072,6,1
1073,0,0
1074,0,1
1075,2,1
1076,2,0
1077,5,1
1078,3,0
1079,6,0
1080,6,0
1081,2,0
1082,2,0
1083,0,0
1084,6,1
1085,5,0
1086,1,0
1087,6,1
1088,6,0
1089,4,0
1090,5,0
1091,3,0
1092,5,1
1093,2,1
1094,2,1
1095,5,0
1096,6,1
1097,6,0
1098,2,0
1099,2,0
1100,5,1
1101,5,0
1102,2,0
1103,6,1
1104,6,1
1105,6,0
1106,5,0
1107,6,0
1108,3,0
1109,6,1
1110,6,1
1111,6,0
1112,5,0
1113,6,0
1114,0,1
1115,2,0
1116,4,0
1117,2,0
1118,3,1
1119,2,0
1120,5,0
1121,1,1
1122,1,0
1123,6,0
1124,6,0
1125,6,1
1126,1,0
1127,4,0
1128,6,0
1129,2,1
1130,5,1
1131,5,1
1132,2,1
1133,2,0
1134,0,1
1135,6,1
1136,6,0
1137,2,0
1138,4,1
1139,4,1
1140,0,0
1141,0,0
1142,3,0
1143,0,1
1144,0,0
1145,6,0
1146,6,0
1147,6,0
1148,3,1
1149,5,1
1150,6,1
1151,6,0
1152,1,1
1153,1,1
1154,0,0
1155,1,0
1156,6,1
1157,4,1
1158,3,1
1159,6,0
1160,1,1
1161,5,0
1162,5,0
1163,5,0
1164,5,0
1165,5,1
1166,5,0
1167,5,0
1168,5,0
1169,5,0
1170,5,1
1171,5,0
1172,5,0
1173,0,0
1174,6,0
1175,0,1
1176,6,0
1177,6,0
1178,5,1
1179,2,1
1180,2,0
1181,6,0
1182,3,0
1183,3,0
1184,3,0
1185,1,0
1186,6,1
1187,6,0
1188,6,0
1189,5,1
1190,6,0
1191,6,1
1192,1,1
1193,3,1
1194,1,0
1195,0,1
1196,1,0
1197,6,0
1198,6,1
1199,0,0
1200,0,0
1201,4,1
1202,6,1
1203,4,0
1204,6,0
1205,5,1
1206,5,1
1207,6,1
1208,6,0
1209,6,0
1210,6,0
1211,1,0
1212,0,0
1213,3,0
1214,4,1
1215,4,1
1216,2,1
1217,0,1
1218,0,0
1219,2,0
1220,6,1
1221,2,1
1222,5,0
1223,5,1
1224,3,0
1225,6,0
1226,6,1
1227,6,0
1228,1,1
1229,6,1
1230,3,0
1231,2,0
1232,2,0
1233,4,0
1234,3,0
1235,6,0
1236,1,1
1237,4,1
1238,4,0
1239,5,0
1240,2,0
1241,6,1
1242,4,0
1243,0,1
1244,4,1
1245,6,0
1246,0,0
1247,6,0
1248,6,0
1249,6,0
1250,0,0
1251,1,0
1252,6,0
1253,6,0
1254,6,1
1255,0,0
1256,3,1
1257,3,1
1258,6,0
1259,6,0
1260,3,0
1261,3,0
1262,3,1
1263,3,0
1264,2,1
1265,6,0
1266,2,0
1267,6,0
1268,6,0
1269,3,1
1270,2,1
1271,2,0
1272,4,0
1273,4,1
1274,6,0
1275,0,1
1276,2,1
1277,6,1
1278,6,0
1279,5,0
1280,6,1
1281,0,1
1282,1,0
1283,1,1
1284,0,1
1285,2,0
1286,6,1
1287,0,1
1288,0,0
1289,1,0
1290,6,0
1291,2,0
1292,4,0
1293,0,1
1294,3,1
1295,3,0
1296,5,1
1297,6,0
1298,0,1
1299,4,1
1300,6,0
1301,6,0
1302,6,0
1303,6,1
1304,0,0
1305,0,0
1306,4,1
1307,6,0
1308,2,0
1309,4,0
1310,6,0
1311,0,1
1312,0,1
1313,0,0
1314,0,0
1315,3,1
1316,3,0
1317,0,0
1318,6,0
1319,2,0
1320,6,0
1321,0,0
1322,6,0
1323,6,0
1324,0,0
1325,6,0
1326,6,0
1327,4,0
1328,2,1
1329,0,0
1330,2,1
1331,3,0
1332,6,0
1333,6,0
1334,5,0
1335,6,0
1336,6,0
1337,6,1
1338,4,1
1339,6,0
1340,6,1
1341,0,0
1342,0,0
1343,6,1
1344,0,1
1345,2,0
1346,6,1
1347,6,0
1348,0,0
1349,0,1
1350,0,0
1351,5,1
1352,6,1
1353,0,1
1354,1,0
1355,2,0
1356,5,0
1357,5,0
1358,3,0
1359,3,0
1360,6,0
1361,6,0
1362,6,0
1363,5,0
1364,6,1
1365,5,0
1366,0,1
1367,6,0
1368,0,0
1369,3,0
1370,3,0
1371,1,0
1372,5,0
1373,2,1
1374,4,0
1375,5,0
1376,5,1
1377,6,0
1378,6,0
1379,5,1
1380,0,1
1381,5,0
1382,3,0
1383,0,1
1384,2,0
1385,2,0
1386,6,0
1387,1,0
1388,6,1
1389,6,1
1390,6,0
1391,2,1
1392,6,0
1393,0,0
1394,4,0
1395,6,1
1396,6,0
1397,6,0
1398,1,0
1399,6,0
1400,1,0
1401,2,0
1402,6,0
1403,3,1
1404,2,0
1405,6,0
1406,2,1
1407,2,1
1408,6,0
1409,5,1
1410,5,1
1411,2,0
1412,5,1
1413,2,0
1414,4,0
1415,2,0
1416,3,0
1417,1,1
1418,6,1
1419,2,1
1420,6,1
1421,6,0
1422,6,0
1423,3,1
1424,0,0
1425,5,1
1426,4,0
1427,0,0
1428,4,0
1429,6,1
1430,6,1
1431,4,1
1432,2,1
1433,6,0
1434,0,0
1435,2,0
1436,6,1
1437,6,0
1438,5,1
1439,5,0
1440,5,0
1441,0,0
1442,5,1
1443,6,0
1444,6,1
1445,6,0
1446,6,0
1447,0,1
1448,3,0
1449,4,1
1450,1,0
1451,6,0
1452,6,1
1453,6,0
1454,6,0
1455,5,1
1456,6,1
1457,3,1
1458,6,0
1459,3,0
1460,0,1
1461,0,0
1462,2,0
1463,6,0
1464,4,1
1465,5,1
1466,5,0
1467,0,0
1468,6,0
1469,0,0
1470,6,0
1471,2,0
1472,4,1
1473,6,1
1474,6,1
1475,6,1
1476,5,0
1477,6,1
1478,5,0
1479,6,0
1480,0,0
1481,5,0
1482,5,1
1483,5,1
1484,0,0
1485,6,0
1486,3,1
1487,2,0
1488,0,1
1489,0,0
1490,0,0
1491,0,1
1492,2,0
1493,6,1
1494,0,0
1495,6,0
1496,4,1
1497,1,1
1498,0,0
1499,4,0
1500,0,0
1501,0,0
1502,0,1
1503,0,1
1504,2,1
1505,0,0
1506,2,0
1507,5,1
1508,5,1
1509,0,0
1510,5,0
1511,5,0
1512,3,0
1513,4,0
1514,4,0
1515,4,0
1516,2,0
1517,4,0
1518,5,0
1519,5,1
1520,6,1
1521,5,1
1522,5,1
1523,6,0
1524,5,1
1525,5,0
1526,2,1
1527,2,1
1528,5,1
1529,6,1
1530,0,0
1531,5,1
1532,5,0
1533,5,0
1534,5,1
1535,5,0
1536,5,1
1537,5,0
1538,5,0
1539,5,1
1540,6,0
1541,5,0
1542,5,1
1543,5,0
1544,6,1
1545,3,0
1546,6,1
1547,4,0
1548,4,0
1549,4,1
1550,6,0
1551,6,1
1552,3,1
1553,0,0
1554,2,0
1555,2,0
1556,0,0
1557,0,1
1558,0,0
1559,0,0
1560,0,1
1561,0,0
1562,0,1
1563,0,1
1564,0,0
1565,0,1
1566,0,0
1567,0,1
1568,0,1
1569,0,0
1570,0,1
1571,0,1
1572,0,1
1573,0,0
1574,0,0
1575,0,1
1576,6,1
1577,6,0
1578,6,0
1579,6,1
1580,6,1
1581,0,0
1582,0,0
1583,0,1
1584,0,1
1585,0,1
1586,0,0
1587,0,1
1588,0,0
1589,0,0
1590,0,0
1591,6,1
1592,2,0
1593,6,1
1594,2,1
1595,0,0
1596,5,0
1597,5,0
1598,3,1
1599,3,0
1600,3,0
1601,3,0
1602,0,0
1603,0,1
1604,0,1
1605,0,0
1606,0,1
1607,0,0
1608,0,1
1609,0,0
1610,0,1
1611,0,0
1612,0,1
1613,0,1
1614,0,0
1615,0,1
1616,0,0
1617,0,1
1618,0,1
1619,0,1
1620,0,0
1621,0,0
1622,0,1
1623,0,0
1624,0,1
1625,0,0
1626,0,0
1627,0,1
1628,0,0
1629,0,0
1630,0,1
1631,0,0
1632,0,0
1633,0,1
1634,0,0
1635,0,1
1636,0,0
1637,0,0
1638,0,1
1639,0,0
1640,0,1
1641,0,0
1642,0,1
1643,0,0
1644,4,0
1645,0,1
1646,3,1
1647,3,0
1648,6,0
1649,0,0
1650,0,1
1651,0,0
1652,0,1
1653,0,0
1654,0,1
1655,6,1
1656,3,0
1657,5,1
1658,3,1
1659,6,1
1660,6,0
1661,6,0
1662,5,0
1663,5,1
1664,5,0
1665,6,0
1666,6,0
1667,6,0
1668,6,0
1669,1,1
1670,1,1
1671,1,0
1672,6,0
1673,6,1
1674,6,1
1675,1,1
1676,6,0
1677,6,1
1678,6,1
1679,6,0
1680,6,0
1681,5,0
1682,5,0
1683,5,1
1684,5,0
1685,5,0
1686,5,1
1687,5,0
1688,5,1
1689,0,0
1690,0,0
1691,0,1
1692,0,0
1693,2,0
1694,2,0
1695,6,1
1696,0,0
1697,6,1
1698,6,0
1699,6,0
1700,5,0
1701,5,1
1702,5,1
1703,5,0
1704,5,0
1705,5,0
1706,5,0
1707,6,0
1708,6,0
1709,5,1
1710,5,0
1711,0,1
1712,5,0
1713,5,0
1714,5,0
1715,5,1
1716,5,0
1717,6,1
1718,6,1
1719,6,0
1720,5,0
1721,5,1
1722,5,0
1723,5,0
1724,5,1
1725,5,0
1726,5,0
1727,5,1
1728,5,0
1729,5,0
1730,5,0
1731,5,0
1732,5,1
1733,5,0
1734,5,0
1735,5,0
1736,5,1
1737,5,0
1738,5,0
1739,5,0
1740,5,0
1741,5,1
1742,5,0
1743,5,1
1744,5,1
1745,5,0
1746,0,0
1747,0,0
1748,0,0
1749,0,0
1750,0,0
1751,0,0
1752,0,1
1753,0,1
1754,0,1
1755,6,0
1756,6,0
1757,6,0
1758,6,0
1759,6,0
1760,6,1
1761,6,0
1762,6,0
1763,3,0
1764,0,1
1765,0,1
1766,0,0
1767,5,1
1768,3,1
1769,4,0
1770,0,0
1771,0,0
1772,0,1
1773,4,0
1774,4,1
1775,6,0
1776,6,1
1777,5,1
1778,6,0
1779,6,0
1780,6,1
1781,5,1
1782,6,0
1783,6,0
1784,6,0
1785,6,0
1786,6,1
1787,6,1
1788,5,1
1789,1,1
1790,0,1
1791,5,1
1792,5,0
1793,5,0
1794,5,0
1795,6,0
1796,6,0
1797,5,0
1798,6,1
1799,6,1
1800,6,0
1801,2,1
1802,6,1
1803,6,1
1804,6,1
1805,6,0
1806,6,0
1807,6,1
1808,6,0
1809,3,0
1810,2,0
1811,0,1
1812,2,1
1813,6,1
1814,6,0
1815,6,0
1816,6,1
1817,5,1
1818,6,0
1819,3,0
1820,6,0
1821,2,0
1822,2,1
1823,6,1
1824,5,1
1825,5,1
1826,5,1
1827,5,0
1828,5,0
1829,5,0
1830,5,1
1831,6,0
1832,6,0
1833,6,1
1834,6,1
1835,0,1
1836,6,1
1837,6,1
1838,6,0
1839,6,1
1840,6,0
1841,6,0
1842,6,0
1843,6,0
1844,6,1
1845,2,0
1846,2,0
1847,2,0
1848,6,1
1849,6,1
1850,5,0
1851,1,0
1852,6,0
1853,6,0
1854,6,1
1855,6,0
1856,6,0
1857,2,0
1858,6,0
1859,6,0
1860,0,0
1861,0,0
1862,0,1
1863,3,1
1864,6,1
1865,6,0
1866,6,1
1867,6,0
1868,2,0
1869,6,1
1870,6,1
1871,6,0
1872,6,1
1873,6,0
1874,6,0
1875,6,1
1876,6,1
1877,6,0
1878,5,1
1879,1,0
1880,3,0
1881,3,0
1882,6,1
1883,6,1
1884,6,1
1885,6,0
1886,6,0
1887,2,0
1888,6,0
1889,6,0
1890,6,1
1891,6,1
1892,6,1
1893,6,0
1894,6,0
1895,6,0
1896,6,0
1897,3,1
1898,5,0
1899,0,0
1900,2,0
1901,1,0
1902,6,0
1903,2,0
1904,2,0
1905,4,0
1906,3,0
1907,4,0
1908,6,0
1909,0,0
1910,2,0
1911,3,0
1912,6,0
1913,1,0
1914,5,1
1915,5,1
1916,2,1
1917,6,0
1918,2,1
1919,4,0
1920,0,0
1921,4,1
1922,4,0
1923,6,0
1924,2,0
1925,4,0
1926,3,0
1927,6,1
1928,6,1
1929,6,0
1930,5,0
1931,4,0
1932,1,1
1933,1,0
1934,0,1
1935,4,1
1936,5,1
1937,2,0
1938,6,1
1939,2,0
1940,0,1
1941,5,1
1942,6,0
1943,0,1
1944,2,0
1945,4,0
1946,2,0
1947,1,0
1948,6,0
1949,6,0
1950,2,1
1951,5,0
1952,6,0
1953,5,1
1954,6,0
1955,6,0
1956,0,1
1957,0,0
1958,5,0
1959,6,1
1960,6,1
1961,2,1
1962,2,0
1963,0,0
1964,5,1
1965,1,1
1966,1,0
1967,5,0
1968,1,0
1969,0,1
1970,0,0
1971,6,1
1972,3,1
1973,1,1
1974,3,0
1975,5,0
1976,2,1
1977,6,1
1978,6,0
1979,5,1
1980,6,0
1981,6,1
1982,6,0
1983,6,1
1984,5,1
1985,6,0
1986,1,0
1987,4,1
1988,5,1
1989,3,0
1990,3,1
1991,4,0
1992,4,0
1993,1,0
1994,1,0
1995,4,0
1996,6,0
1997,2,0
1998,4,0
1999,6,0
2000,3,0
2001,2,0
2002,1,1
2003,2,1
2004,3,0
2005,5,0
2006,1,1
2007,6,0
2008,6,1
2009,6,0
2010,3,0
2011,6,0
2012,5,0
2013,6,0
2014,6,0
2015,1,1
2016,4,0
2017,4,0
2018,0,0
2019,4,0
2020,3,0
2021,0,1
2022,2,0
2023,4,0
2024,4,0
2025,1,0
2026,2,0
2027,4,0
2028,1,0
2029,4,1
2030,6,1
2031,0,0
2032,1,1
2033,5,0
2034,2,1
2035,2,0
2036,0,0
2037,6,0
2038,6,1
2039,2,0
2040,6,0
2041,2,1
2042,6,0
2043,6,0
2044,0,1
2045,4,1
2046,4,1
2047,4,1
2048,4,0
2049,5,0
2050,2,1
2051,2,0
2052,4,1
2053,4,0
2054,3,1
2055,6,0
2056,6,0
2057,0,1
2058,6,0
2059,0,0
2060,0,1
2061,6,0
2062,6,0
2063,5,0
2064,2,0
2065,5,1
2066,6,1
2067,6,1
2068,6,0
2069,1,1
2070,5,0
2071,4,1
2072,2,0
2073,5,0
2074,2,1
2075,4,0
2076,3,0
2077,6,0
2078,6,0
2079,0,1
2080,6,0
2081,4,0
2082,0,0
2083,6,1
2084,4,0
2085,5,0
2086,6,0
2087,4,1
2088,4,1
2089,6,0
2090,1,1
2091,6,0
2092,1,0
2093,6,1
2094,6,1
2095,1,0
2096,4,0
2097,6,0
2098,2,0
2099,4,0
2100,5,1
2101,6,1
2102,5,1
2103,6,0
2104,2,0
2105,6,0
2106,6,1
2107,2,1
2108,6,0
2109,5,1
2110,6,0
2111,2,1
2112,5,0
2113,6,0
2114,5,0
2115,6,0
2116,6,0
2117,0,1
2118,6,0
2119,6,0
2120,6,1
2121,1,0
2122,0,0
2123,1,0
2124,6,0
2125,6,0
2126,4,1
2127,1,0
2128,1,0
2129,0,1
2130,6,0
2131,0,1
2132,2,0
2133,6,1
2134,4,0
2135,6,1
2136,6,1
2137,1,1
2138,6,0
